# Grandfather-Baseline fuer das Triage-Log-Bindungs-Gate (tests/test_triage_log_bindung.py).
#
# HERKUNFT: Historische Triage (vor 2026-07-16) loggte nur abweichung-Items in den
#   entscheidungs_log; annahme/norm_teil-Items blieben ohne maschinenlesbare
#   Autorisierungs-Bindung. Entdeckt im N1-Nachlauf 2026-07-16 (Paket 7, KStG-Zinsschranke).
# STAND: 369 ungebundene auth-Items (nicht_echt/nicht_material/bedingung_neu)
#   zum Zeitpunkt der Baseline-Erstellung. Bindung gueltig = entscheidungs_log-Eintrag mit
#   nicht-leerem entschieden_via (adjudikation-*, bulk-triage-*, batch*-triage, msg*, ... alle echt).
# SCHRUMPF-REGEL: Diese Datei darf NUR SCHRUMPFEN. Ein Eintrag ist zu entfernen, sobald sein
#   Item echt gebunden wird (chargenweiser 369-Backfill = Backlog) ODER das Item nicht mehr
#   existiert. Der Gate ERZWINGT das: stale/gebundene Baseline-Eintraege => FAIL. Neue
#   ungebundene auth-Items duerfen NICHT hinzugefuegt werden (Ratsche); ein Wachstum ist nur
#   ueber einen sichtbaren Commit-Diff moeglich und im Review zu begruenden.
# FORMAT: <rule_id>\t<schluessel-json>  (eine Zeile je grandfathered Item)
p6_1_1_bewertung_av	["norm_teil", "ref", "§ 6 abs. 1 nr. 1 s. 1 estg"]
p6_1_3a_abzinsung	["norm_teil", "ref", "§ 6 abs. 1 nr. 3a buchst. e estg"]
p6_1_4_kfz_nutzungswert	["annahme", "betrifft_kat", "bruchteils_teiler", "interpretation"]
p6_1_4_kfz_nutzungswert	["annahme", "betrifft_kat", "bruttolistenpreis", "einheit"]
p6_1_4_kfz_nutzungswert	["annahme", "betrifft_kat", "bruttolistenpreis", "interpretation"]
p6_1_4_kfz_nutzungswert	["norm_teil", "ref", "§ 6 abs. 1 nr. 4 s. 2 estg"]
p6_1_5_einlage	["norm_teil", "ref", "§ 6 abs. 1 nr. 5 s. 1 estg"]
p6_2_gwg_sofortabzug	["annahme", "betrifft_kat", "anschaffungskosten_netto", "einheit"]
p6_2_gwg_sofortabzug	["norm_teil", "ref", "§ 6 abs. 2 s. 1 estg"]
p6_2a_sammelposten_aufloesung	["annahme", "betrifft_kat", "ergebnis", "rundung"]
p6_2a_sammelposten_aufloesung	["annahme", "betrifft_kat", "sammelposten_bestand", "interpretation"]
p6_2a_sammelposten_aufloesung	["norm_teil", "ref", "§ 6 abs. 2a s. 2 estg"]
p6_2a_sammelposten_zufuehrung	["abweichung", "abweichung_text", "der sammelposten wird bei 1.000 euro inklusive gebildet, nicht nur unter 1.000 euro."]
p6_2a_sammelposten_zufuehrung	["abweichung", "abweichung_text", "der sammelposten wird nur bei ueberschreiten von 250 euro gebildet, nicht bei gleichheit."]
p6_2a_sammelposten_zufuehrung	["annahme", "betrifft_kat", "anschaffungskosten_netto", "einheit"]
p6_2a_sammelposten_zufuehrung	["annahme", "betrifft_kat", "anschaffungskosten_netto", "interpretation"]
p6_2a_sammelposten_zufuehrung	["norm_teil", "ref", "§ 6 abs. 2a s. 1 estg"]
p6a_pension_hoechstbetrag	["norm_teil", "ref", "§ 6a abs. 4 s. 1 estg"]
p7_1_lineare_afa	["annahme", "betrifft_kat", "anzurechnende_monate", "zeitbezug"]
p7_1_lineare_afa	["annahme", "betrifft_kat", "nutzungsdauer_jahre", "einheit"]
p7_1_lineare_afa	["norm_teil", "ref", "§ 7 abs. 1 s. 1 estg"]
p7_2_degressive_afa	["annahme", "betrifft_kat", "faktor_max", "interpretation"]
p7_2_degressive_afa	["annahme", "betrifft_kat", "nutzungsdauer", "einheit"]
p7_2_degressive_afa	["annahme", "betrifft_kat", "prozent_cap", "interpretation"]
p7_2_degressive_afa	["norm_teil", "ref", "wachstumschancengesetz art3"]
p7_2_degressive_afa	["norm_teil", "ref", "§ 7 abs. 2 s. 1/2 estg"]
p7_2a_ekfz_75	["norm_teil", "ref", "§ 7 abs. 2a s. 1 estg"]
p7_4_gebaeude_afa	["norm_teil", "ref", "§ 7 abs. 4 s. 1 nr. 2 estg"]
p7g_1_iab_bildung	["annahme", "betrifft_kat", "bisherige_iab_summe_3wj", "geltungsvoraussetzung"]
p7g_1_iab_bildung	["annahme", "betrifft_kat", "bisherige_iab_summe_3wj", "interpretation"]
p7g_1_iab_bildung	["annahme", "betrifft_kat", "ergebnis", "einheit"]
p7g_1_iab_bildung	["annahme", "betrifft_kat", "voraussichtliche_ak", "interpretation"]
p7g_1_iab_bildung	["norm_teil", "ref", "§ 7g abs. 1 s. 1 estg"]
p7g_1_iab_bildung	["norm_teil", "ref", "§ 7g abs. 1 s. 2 nr. 2 estg"]
p7g_5_sonder_afa	["norm_teil", "ref", "§ 7g abs. 5 estg"]
p86_mindesteigenbeitrag	["abweichung", "abweichung_text", "berechnung verwendet 4% der vorjahres-einnahmen, nicht der vorjahres-summe."]
p86_mindesteigenbeitrag	["abweichung", "abweichung_text", "sockelbetrag (60€) wird nicht als mindestwert beruecksichtigt, wenn er hoeher als der berechnete mindesteigenbeitrag ist."]
p86_mindesteigenbeitrag	["abweichung", "abweichung_text", "sockelbetrag wird nicht explizit als mindesteigenbeitrag gesetzt, falls er hoeher als nach_zulage ist."]
p86_mindesteigenbeitrag	["annahme", "betrifft_kat", "ergebnis", "einheit"]
p86_mindesteigenbeitrag	["annahme", "betrifft_kat", "ergebnis", "geltungsvoraussetzung"]
p86_mindesteigenbeitrag	["annahme", "betrifft_kat", "ergebnis", "rundung"]
p86_mindesteigenbeitrag	["annahme", "betrifft_kat", "vorjahres_einnahmen", "einheit"]
p86_mindesteigenbeitrag	["annahme", "betrifft_kat", "vorjahres_einnahmen", "interpretation"]
p86_mindesteigenbeitrag	["annahme", "betrifft_kat", "zulage_anspruch", "interpretation"]
p86_zulage_kuerzung	["annahme", "betrifft_kat", "altersvorsorgebeitraege", "einheit"]
p86_zulage_kuerzung	["annahme", "betrifft_kat", "altersvorsorgebeitraege", "rundung"]
p86_zulage_kuerzung	["annahme", "betrifft_kat", "gewaehrte_zulage", "rundung"]
p86_zulage_kuerzung	["annahme", "betrifft_kat", "mindesteigenbeitrag", "einheit"]
p86_zulage_kuerzung	["annahme", "betrifft_kat", "mindesteigenbeitrag", "geltungsvoraussetzung"]
p86_zulage_kuerzung	["annahme", "betrifft_kat", "zulage_anspruch", "einheit"]
p8x_zulage_anspruch	["abweichung", "abweichung_text", "die berufseinsteiger-zulage wird nicht auf das erste beitragsjahr beschraenkt."]
p8x_zulage_anspruch	["abweichung", "abweichung_text", "die berufseinsteigerzulage wird ohne pruefung des alters zu beginn des beitragsjahres gewaehrt."]
p8x_zulage_anspruch	["annahme", "betrifft_kat", "anzahl_kinder_geboren_ab_2008", "einheit"]
p8x_zulage_anspruch	["annahme", "betrifft_kat", "anzahl_kinder_geboren_ab_2008", "geltungsvoraussetzung"]
p8x_zulage_anspruch	["annahme", "betrifft_kat", "anzahl_kinder_geboren_vor_2008", "einheit"]
p8x_zulage_anspruch	["annahme", "betrifft_kat", "anzahl_kinder_geboren_vor_2008", "geltungsvoraussetzung"]
p8x_zulage_anspruch	["annahme", "betrifft_kat", "ist_berufseinsteiger_erstjahr", "geltungsvoraussetzung"]
p8x_zulage_anspruch	["norm_teil", "ref", "§ 84 s. 2 estg"]
p8x_zulage_anspruch	["norm_teil", "ref", "§ 85 abs. 1 s. 1 estg"]
p9_1_3_nr5_doppelte_haushaltsfuehrung	["annahme", "betrifft_kat", "ergebnis", "geltungsvoraussetzung"]
p9_1_3_nr5_doppelte_haushaltsfuehrung	["annahme", "betrifft_kat", "im_inland", "geltungsvoraussetzung"]
p9_1_3_nr5_doppelte_haushaltsfuehrung	["annahme", "betrifft_kat", "monate", "interpretation"]
p9_1_3_nr5_doppelte_haushaltsfuehrung	["annahme", "betrifft_kat", "monate", "zeitbezug"]
p9_1_3_nr5_doppelte_haushaltsfuehrung	["annahme", "betrifft_kat", "unterkunftskosten_monat", "interpretation"]
p9_1_3_nr5_doppelte_haushaltsfuehrung	["norm_teil", "ref", "satz 1"]
p9_1_3_nr5_doppelte_haushaltsfuehrung	["norm_teil", "ref", "satz 4"]
p9_1_3_nr5_doppelte_haushaltsfuehrung	["norm_teil", "ref", "satz 4, 2. halbsatz"]
p9_1_3_nr5a_uebernachtung	["annahme", "betrifft_kat", "monate", "interpretation"]
p9_1_3_nr5a_uebernachtung	["annahme", "betrifft_kat", "uebernachtungskosten_monat", "interpretation"]
p9_1_3_nr5a_uebernachtung	["norm_teil", "ref", "§ 9 abs. 1 s. 3 nr. 5a estg"]
p9_1_3_nr6_7_afa_laufend_nb	["abweichung", "abweichung_text", "afa-betrag berechnet sich aus brutto-kosten, nicht netto-kosten."]
p9_1_3_nr6_7_afa_laufend_nb	["abweichung", "abweichung_text", "berechnung geht von 13 - anschaffungsmonat aus, nicht von tatsaechlichen monaten."]
p9_1_3_nr6_7_afa_laufend_nb	["abweichung", "abweichung_text", "berechnung nutzt brutto-kosten statt netto-kosten."]
p9_1_3_nr6_7_afa_laufend_nb	["abweichung", "abweichung_text", "gwg-abzug verwendet bruttowert statt nettowert."]
p9_1_3_nr6_7_afa_laufend_nb	["abweichung", "abweichung_text", "gwg-pruefung verwendet netto-kosten, aber abzug erfolgt mit brutto-kosten."]
p9_1_3_nr6_7_afa_laufend_nb	["abweichung", "abweichung_text", "jahres-afa berechnet sich aus bruttowert, nicht nettowert."]
p9_1_3_nr6_7_afa_laufend_nb	["abweichung", "abweichung_text", "pro-rata-afa im anschaffungsjahr nutzt brutto-kosten statt netto-kosten."]
p9_1_3_nr6_7_afa_laufend_nb	["annahme", "betrifft_kat", "anschaffungskosten_brutto", "einheit"]
p9_1_3_nr6_7_afa_laufend_nb	["annahme", "betrifft_kat", "anschaffungskosten_netto", "einheit"]
p9_1_3_nr6_7_afa_laufend_nb	["annahme", "betrifft_kat", "anschaffungsmonat", "zeitbezug"]
p9_1_3_nr6_7_afa_laufend_nb	["annahme", "betrifft_kat", "jahre_seit_anschaffung", "zeitbezug"]
p9_1_3_nr6_7_afa_laufend_nb	["annahme", "betrifft_kat", "nutzungsdauer_jahre", "interpretation"]
p9_1_3_nr6_7_afa_laufend_nb	["norm_teil", "ref", "anleitung anlage n 2025"]
p9_1_3_nr6_7_afa_laufend_nb	["norm_teil", "ref", "§ 6 abs. 2 s. 1 estg"]
p9_1_3_nr6_7_afa_laufend_nb	["norm_teil", "ref", "§ 7 abs. 1 s. 1-2 estg"]
p9_1_3_nr6_7_afa_laufend_nb	["norm_teil", "ref", "§ 9b abs. 1 estg"]
p9_1_3_nr6_7_arbeitsmittel_afa	["abweichung", "abweichung_text", "die afa im anschaffungsjahr wird mit 12 minus anschaffungsmonat berechnet, die norm verlangt ein zwoelftel fuer jeden vollen monat vor der anschaffung."]
p9_1_3_nr6_7_arbeitsmittel_afa	["abweichung", "abweichung_text", "die afa-berechnung verwendet eine lineare formel, die nicht der gesetzlichen zeitanteiligen zwoelftelregelung fuer das anschaffungsjahr entspricht."]
p9_1_3_nr6_7_arbeitsmittel_afa	["annahme", "betrifft_kat", "anschaffungskosten", "einheit"]
p9_1_3_nr6_7_arbeitsmittel_afa	["annahme", "betrifft_kat", "anschaffungskosten", "interpretation"]
p9_1_3_nr6_7_arbeitsmittel_afa	["annahme", "betrifft_kat", "anschaffungsmonat", "interpretation"]
p9_1_3_nr6_7_arbeitsmittel_afa	["annahme", "betrifft_kat", "ergebnis", "rundung"]
p9_1_3_nr6_7_arbeitsmittel_afa	["annahme", "betrifft_kat", "jahre_seit_anschaffung", "interpretation"]
p9_1_3_nr6_7_arbeitsmittel_afa	["annahme", "betrifft_kat", "nutzungsdauer_jahre", "interpretation"]
p9_1_3_nr6_7_arbeitsmittel_afa	["norm_teil", "ref", "§ 6 abs. 2 estg"]
p9_1_3_nr6_7_arbeitsmittel_afa	["norm_teil", "ref", "§ 7 abs. 1 s. 4 estg"]
p9_4a_verpflegungsmehraufwand	["abweichung", "abweichung_text", "die 14-euro-regel fuer an-/abreisetag erfordert faelschlich eine uebernachtung am selben tag, nicht an angrenzenden tagen."]
p9_4a_verpflegungsmehraufwand	["abweichung", "abweichung_text", "die ausgabe der verpflegungspauschale erfolgt in dollar statt in euro."]
p9_4a_verpflegungsmehraufwand	["abweichung", "abweichung_text", "die bedingung fuer den an- oder abreisetag verlangt eine uebernachtung am selben tag, die norm erlaubt aber auch uebernachtung an einem anschliessenden oder vorhergehenden tag."]
p9_4a_verpflegungsmehraufwand	["abweichung", "abweichung_text", "die formalisierung gewaehrt 14 euro fuer jeden tag mit mehr als 8 stunden abwesenheit ohne uebernachtung, aber die norm beschraenkt dies bei tagesuebergreifender abwesenheit auf den tag mit dem ueberwiegenden anteil."]
p9_4a_verpflegungsmehraufwand	["abweichung", "abweichung_text", "die formalisierung gewaehrt 28 euro bei 24 oder mehr stunden abwesenheit, die norm verlangt genau 24 stunden abwesenheit an einem kalendertag."]
p9_4a_verpflegungsmehraufwand	["abweichung", "abweichung_text", "die formalisierung setzt fuer den an- und abreisetag eine uebernachtung am selben tag voraus, die norm erlaubt auch uebernachtung an angrenzenden tagen."]
p9_4a_verpflegungsmehraufwand	["abweichung", "abweichung_text", "die formalisierung verlangt eine uebernachtung am an- oder abreisetag selbst, die norm laesst auch eine uebernachtung an einem angrenzenden tag genuegen."]
p9_4a_verpflegungsmehraufwand	["annahme", "betrifft_kat", "abwesenheit_stunden", "interpretation"]
p9_4a_verpflegungsmehraufwand	["annahme", "betrifft_kat", "ergebnis", "geltungsvoraussetzung"]
p9_4a_verpflegungsmehraufwand	["annahme", "betrifft_kat", "mit_uebernachtung", "interpretation"]
p9_4a_verpflegungsmehraufwand	["annahme", "betrifft_kat", "monate_am_ort", "geltungsvoraussetzung"]
p9_4a_verpflegungsmehraufwand	["annahme", "betrifft_kat", "monate_am_ort", "interpretation"]
p9_4a_verpflegungsmehraufwand	["norm_teil", "ref", "satz 11"]
p9_4a_verpflegungsmehraufwand	["norm_teil", "ref", "satz 2"]
p9_4a_verpflegungsmehraufwand	["norm_teil", "ref", "satz 3 nr. 3 halbsatz 2"]
p9_4a_verpflegungsmehraufwand	["norm_teil", "ref", "satz 3 nr. 3 satz 2"]
p9_4a_verpflegungsmehraufwand	["norm_teil", "ref", "satz 5"]
p9_4a_verpflegungsmehraufwand	["norm_teil", "ref", "satz 6"]
p9_4a_verpflegungsmehraufwand	["norm_teil", "ref", "satz 7"]
p9_4a_verpflegungsmehraufwand	["norm_teil", "ref", "satz 8"]
p9_4a_verpflegungsmehraufwand	["norm_teil", "ref", "§ 9 abs. 4a"]
p9_6_erstausbildung_abgrenzung	["annahme", "betrifft_kat", "aufwendungen", "interpretation"]
p9_6_erstausbildung_abgrenzung	["annahme", "betrifft_kat", "erstausbildung_abgeschlossen", "interpretation"]
p9_6_erstausbildung_abgrenzung	["annahme", "betrifft_kat", "im_dienstverhaeltnis", "interpretation"]
p9_6_erstausbildung_abgrenzung	["norm_teil", "ref", "satz 2"]
p9_6_erstausbildung_abgrenzung	["norm_teil", "ref", "satz 4"]
p9_6_erstausbildung_abgrenzung	["norm_teil", "ref", "satz 5"]
p9_6_erstausbildung_abgrenzung	["norm_teil", "ref", "§ 9 abs. 6 satz 1"]
p9_6_erstausbildung_abgrenzung	["norm_teil", "ref", "§ 9 abs. 6 satz 2"]
p9_6_erstausbildung_abgrenzung	["norm_teil", "ref", "§ 9 abs. 6 satz 3"]
p9_6_erstausbildung_abgrenzung	["norm_teil", "ref", "§ 9 abs. 6 satz 4"]
p9_6_erstausbildung_abgrenzung	["norm_teil", "ref", "§ 9 abs. 6 satz 5"]
